instance,algorithm,variant,K,N,M,time_seconds,cost,num_influencers,covered_count,success,stdout_snippet
ninstance_760.txt,fb,micro,10,50,10,0.005045,364,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 364"
ninstance_760.txt,fb,macro,5,50,10,0.004645,379,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 379"
ninstance_760.txt,fb,macro,10,50,10,0.005087,379,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 379"
ninstance_760.txt,bt,todos,,50,10,0.005029,364,8,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 2 3 4 5 6 7 8 9
Costo total: 364"
ninstance_760.txt,bt,micro,5,50,10,0.004521,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_760.txt,bt,micro,10,50,10,0.005374,364,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 364"
ninstance_760.txt,bt,macro,5,50,10,0.004676,379,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 379"
ninstance_760.txt,bt,macro,10,50,10,0.004658,379,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 379"
ninstance_767.txt,fb,todos,,150,15,0.012449,1966,12,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1966"
ninstance_767.txt,fb,micro,5,150,15,0.004651,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_767.txt,fb,micro,10,150,15,0.005092,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_767.txt,fb,macro,5,150,15,0.011415,1966,12,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1966"
ninstance_767.txt,fb,macro,10,150,15,0.007822,6426,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 6426"
ninstance_767.txt,bt,todos,,150,15,0.010594,1966,12,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1966"
ninstance_767.txt,bt,micro,5,150,15,0.004570,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_767.txt,bt,micro,10,150,15,0.004801,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_767.txt,bt,macro,5,150,15,0.010834,1966,12,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1966"
ninstance_767.txt,bt,macro,10,150,15,0.006347,6426,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 6426"
ninstance_771.txt,fb,todos,,25,20,0.249532,257,5,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 2 3 11 15
Costo total: 257"
ninstance_771.txt,fb,micro,5,25,20,0.059313,299,11,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7 9 10 11
Costo total: 299"
ninstance_771.txt,fb,micro,10,25,20,0.194145,273,6,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 2 4 7 8 9
Costo total: 273"
ninstance_771.txt,fb,macro,5,25,20,0.005063,361,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 361"
ninstance_771.txt,fb,macro,10,25,20,0.005728,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_771.txt,bt,todos,,25,20,0.241271,257,5,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 2 3 11 15
Costo total: 257"
ninstance_771.txt,bt,micro,5,25,20,0.051665,299,11,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7 9 10 11
Costo total: 299"
ninstance_771.txt,bt,micro,10,25,20,0.226330,273,6,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 2 4 7 8 9
Costo total: 273"
ninstance_771.txt,bt,macro,5,25,20,0.004970,361,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 361"
ninstance_771.txt,bt,macro,10,25,20,0.005702,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_782.txt,fb,todos,,25,20,0.155918,310,8,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 2 5 8 9 12 13 16 17
Costo total: 310"
ninstance_782.txt,fb,micro,5,25,20,0.050519,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_782.txt,fb,micro,10,25,20,0.154554,310,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 1 4 7 8 11 12 15 16
Costo total: 310"
ninstance_782.txt,fb,macro,5,25,20,0.005024,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_782.txt,fb,macro,10,25,20,0.006298,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_782.txt,bt,todos,,25,20,0.150932,310,8,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 2 5 8 9 12 13 16 17
Costo total: 310"
ninstance_782.txt,bt,micro,5,25,20,0.031289,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_782.txt,bt,micro,10,25,20,0.148614,310,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 1 4 7 8 11 12 15 16
Costo total: 310"
ninstance_782.txt,bt,macro,5,25,20,0.004942,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_782.txt,bt,macro,10,25,20,0.005805,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_785.txt,fb,todos,,150,15,0.032539,715,3,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 715"
ninstance_785.txt,fb,micro,5,150,15,0.005168,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_785.txt,fb,micro,10,150,15,0.004769,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_785.txt,fb,macro,5,150,15,0.032403,715,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 715"
ninstance_785.txt,fb,macro,10,150,15,0.006478,715,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 715"
ninstance_785.txt,bt,todos,,150,15,0.032000,715,3,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 715"
ninstance_785.txt,bt,micro,5,150,15,0.004570,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_785.txt,bt,micro,10,150,15,0.005630,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_785.txt,bt,macro,5,150,15,0.030704,715,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 715"
ninstance_785.txt,bt,macro,10,150,15,0.005786,715,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 715"
ninstance_790.txt,fb,todos,,150,30,120.005259,TIMEOUT,,,0,TIMEOUT
ninstance_790.txt,fb,micro,5,150,30,0.005907,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_790.txt,fb,micro,10,150,30,1.519674,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_790.txt,fb,macro,5,150,30,1.567136,3790,6,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5
Costo total: 3790"
ninstance_790.txt,fb,macro,10,150,30,0.005801,3790,6,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5
Costo total: 3790"
ninstance_790.txt,bt,todos,,150,30,120.036283,TIMEOUT,,,0,TIMEOUT
ninstance_790.txt,bt,micro,5,150,30,0.016903,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_790.txt,bt,micro,10,150,30,1.738202,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_790.txt,bt,macro,5,150,30,2.148411,3790,6,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5
Costo total: 3790"
ninstance_790.txt,bt,macro,10,150,30,0.093016,3790,6,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5
Costo total: 3790"
ninstance_795.txt,fb,todos,,150,10,0.029510,422,2,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 422"
ninstance_795.txt,fb,micro,5,150,10,0.012668,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_795.txt,fb,micro,10,150,10,0.019212,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_795.txt,fb,macro,5,150,10,0.026280,422,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 422"
ninstance_795.txt,fb,macro,10,150,10,0.016646,422,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 422"
ninstance_795.txt,bt,todos,,150,10,0.105533,422,2,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 422"
ninstance_795.txt,bt,micro,5,150,10,0.016033,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_795.txt,bt,micro,10,150,10,0.009561,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_795.txt,bt,macro,5,150,10,0.008896,422,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 422"
ninstance_795.txt,bt,macro,10,150,10,0.008135,422,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 422"
ninstance_802.txt,fb,todos,,25,10,0.010569,429,8,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 2 3 4 5 6 7 8 9
Costo total: 429"
ninstance_802.txt,fb,micro,5,25,10,0.005568,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_802.txt,fb,micro,10,25,10,0.006544,429,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 429"
ninstance_802.txt,fb,macro,5,25,10,0.006647,630,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 630"
ninstance_802.txt,fb,macro,10,25,10,0.007493,630,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 630"
ninstance_802.txt,bt,todos,,25,10,0.007107,429,8,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 2 3 4 5 6 7 8 9
Costo total: 429"
ninstance_802.txt,bt,micro,5,25,10,0.005862,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_802.txt,bt,micro,10,25,10,0.008078,429,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 429"
ninstance_802.txt,bt,macro,5,25,10,0.006166,630,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 630"
ninstance_802.txt,bt,macro,10,25,10,0.006146,630,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 630"
ninstance_810.txt,fb,todos,,100,15,0.035117,1360,3,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 1360"
ninstance_810.txt,fb,micro,5,100,15,0.006133,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_810.txt,fb,micro,10,100,15,0.005991,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_810.txt,fb,macro,5,100,15,0.012990,1360,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 1360"
ninstance_810.txt,fb,macro,10,100,15,0.008287,1360,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 1360"
ninstance_810.txt,bt,todos,,100,15,0.036733,1360,3,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 1360"
ninstance_810.txt,bt,micro,5,100,15,0.014384,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_810.txt,bt,micro,10,100,15,0.007655,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_810.txt,bt,macro,5,100,15,0.012394,1360,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 1360"
ninstance_810.txt,bt,macro,10,100,15,0.009276,1360,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 1360"
ninstance_812.txt,fb,todos,,100,20,0.382702,1478,16,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1478"
ninstance_812.txt,fb,micro,5,100,20,0.006163,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
